"Ligand: NONAME
"
Pharma Model,Num Feature,Fit,Norm Fit,Num Hydrophobic,Num HB Acceptor,Num HB Donor,Num Positive,Num Negative,Num Aromatic,Name,Class,Uniplot,Function,Disease,"Idication
"
1hwu_D_cavity_1,4,3.789,0.9472,2,2,0,0,0,0,NONE,NONE,NONE,NONE,NONE,"NONE
"
1u2e_D_cavity_2,4,3.742,0.9355,2,1,0,1,0,0,2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase,NONE,P77044,NONE,NONE,"NONE
"
1wfh_A_cavity_1,4,3.462,0.8654,2,2,0,0,0,0,Zinc finger A20 and AN1 domain-containing stress-associated protein 4,NONE,Q9SJM6,NONE,NONE,"NONE
"
2vig_C_cavity_1,5,4.297,0.8595,4,1,0,0,0,0,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",NONE,P16219,Lipid transport and metabolism,NONE,"Some evidence suggests that NADH might be useful in treating Parkinsons disease, chronic fatigue syndrome, Alzheimers disease and cardiovascular disease.
"
1lns_A_cavity_5,5,4.297,0.8595,1,3,0,1,0,0,Xaa-Pro dipeptidyl-peptidase,NONE,P22346,NONE,NONE,"NONE
"
2co9_A_cavity_1,4,3.351,0.8379,2,2,0,0,0,0,Thymocyte selection-associated high mobility group box protein TOX,NONE,Q66JW3,NONE,NONE,"NONE
"
1y1u_A_cavity_3,5,4.166,0.8333,2,2,0,0,1,0,Signal transducer and activator of transcription 5A,NONE,P42230,NONE,NONE,"NONE
"
1ozg_B_cavity_3,4,2.992,0.7481,2,1,0,1,0,0,"Acetolactate synthase, catabolic",NONE,P27696,Amino acid transport and metabolism,NONE,"NONE
"
3b3d_A_cavity_2,4,2.985,0.7462,3,1,0,0,0,0,Uncharacterized oxidoreductase ytbE,NONE,O34678,NONE,NONE,"NONE
"
1wym_A_cavity_1,4,2.981,0.7453,2,2,0,0,0,0,Transgelin-2,NONE,P37802,NONE,NONE,"NONE
"
2d5n_B_cavity_3,4,2.957,0.7392,2,2,0,0,0,0,Riboflavin biosynthesis protein ribD,NONE,P17618,NONE,NONE,"NONE
"
3fmo_A_cavity_3,4,2.949,0.7372,2,2,0,0,0,0,Nuclear pore complex protein Nup214,NONE,P35658,NONE,NONE,"NONE
"
2gb5_B_cavity_2,6,4.384,0.7306,3,2,1,0,0,0,NADH pyrophosphatase,NONE,P32664,Involved in hydrolase activity,NONE,"NONE
"
1s40_A_cavity_2,6,4.369,0.7281,4,1,0,0,1,0,Cell division control protein 13,NONE,P32797,NONE,NONE,"NONE
"
2r4v_A_cavity_1,4,2.903,0.7257,2,2,0,0,0,0,Chloride intracellular channel protein 2,NONE,O15247,NONE,NONE,"NONE
"
1v4a_A_cavity_2,4,2.896,0.724,1,2,0,1,0,0,Glutamate-ammonia-ligase adenylyltransferase,NONE,P30870,NONE,NONE,"NONE
"
2zxh_B_cavity_6,6,4.341,0.7234,3,2,1,0,0,0,tRNA uridine 5-carboxymethylaminomethyl modification enzyme mnmG,NONE,O66962,NONE,NONE,"NONE
"
2yrv_A_cavity_2,4,2.877,0.7193,2,1,0,1,0,0,AT-rich interactive domain-containing protein 4A,NONE,P29374,NONE,NONE,"NONE
"
1vrb_B_cavity_3,6,4.299,0.7165,3,2,0,0,1,0,Uncharacterized protein yxbC,NONE,P46327,NONE,NONE,"NONE
"
3csk_A_cavity_4,6,4.284,0.7141,1,2,1,2,0,0,Probable dipeptidyl-peptidase 3,NONE,Q08225,NONE,NONE,"NONE
"
2nz2_A_cavity_2,4,2.854,0.7135,2,2,0,0,0,0,Argininosuccinate synthase,NONE,P00966,NONE,NONE,"NONE
"
1v1f_A_cavity_1,6,4.277,0.7128,5,1,0,0,0,0,Calcineurin B-like protein 4,NONE,O81223,Involved in calcium ion binding,NONE,"NONE
"
2r7x_B_cavity_6,6,4.254,0.709,2,3,1,0,0,0,RNA-directed RNA polymerase,NONE,O37061,NONE,NONE,"NONE
"
2csx_A_cavity_3,4,2.834,0.7085,2,2,0,0,0,0,Methionyl-tRNA synthetase,NONE,O67298,NONE,NONE,"NONE
"
1zr4_E_cavity_1,4,2.804,0.7009,2,1,0,1,0,0,Transposon gamma-delta resolvase,NONE,P03012,NONE,NONE,"NONE
"
2csw_A_cavity_1,6,4.165,0.6942,3,2,1,0,0,0,E3 ubiquitin-protein ligase RNF8,NONE,O76064,NONE,NONE,"NONE
"
1gtt_C_cavity_5,4,2.765,0.6913,1,2,0,1,0,0,Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase,NONE,P37352,NONE,NONE,"NONE
"
1jl2_A_cavity_1,4,2.714,0.6785,2,2,0,0,0,0,Ribonuclease HI,NONE,P0A7Y6,NONE,NONE,"NONE
"
2ig7_B_cavity_1,6,4.06,0.6767,2,3,1,0,0,0,Choline/ethanolamine kinase,NONE,Q9Y259,NONE,NONE,"NONE
"
2q3m_A_cavity_1,6,3.985,0.6641,4,2,0,0,0,0,Flavonol sulfotransferase-like,NONE,P52839,Involved in sulfotransferase activity,NONE,"NONE
"
3eih_A_cavity_3,4,2.561,0.6403,2,2,0,0,0,0,Vacuolar protein sorting-associated protein 4,NONE,P52917,NONE,NONE,"NONE
"
1ega_B_cavity_1,7,4.439,0.6341,4,1,1,0,1,0,GTP-binding protein era,NONE,P06616,NONE,NONE,"NONE
"
2yw2_A_cavity_2,7,4.428,0.6325,4,1,1,0,1,0,Phosphoribosylamine--glycine ligase,NONE,O66949,NONE,NONE,"NONE
"
1gk9_B_cavity_4,4,2.495,0.6238,2,2,0,0,0,0,Penicillin G acylase,NONE,P06875,NONE,NONE,"NONE
"
1lrw_C_cavity_2,6,3.679,0.6131,2,2,0,2,0,0,Methanol dehydrogenase subunit 1,NONE,P12293,NONE,NONE,"NONE
"
2qcz_B_cavity_1,7,4.281,0.6115,5,1,1,0,0,0,Outer membrane protein assembly factor yaeT,NONE,P0A940,NONE,NONE,"NONE
"
1ud1_C_cavity_2,7,4.27,0.6099,6,1,0,0,0,0,Glycinin G1,NONE,P04776,NONE,NONE,"NONE
"
1ny8_A_cavity_3,6,3.658,0.6096,2,2,1,1,0,0,Uncharacterized protein yrbA,NONE,P0A9W6,NONE,NONE,"NONE
"
1or7_C_cavity_1,7,4.264,0.6091,5,1,0,1,0,0,RNA polymerase sigma-E factor,NONE,P0AGB6,NONE,NONE,"NONE
"
2enk_A_cavity_2,6,3.63,0.605,3,2,1,0,0,0,Zinc transporter 9,NONE,Q6PML9,NONE,NONE,"NONE
"
1f7s_A_cavity_1,6,3.607,0.6012,4,1,1,0,0,0,Actin-depolymerizing factor 1,NONE,Q39250,Involved in actin binding,NONE,"NONE
"
1jqx_A_cavity_1,7,4.184,0.5977,5,2,0,0,0,0,Dihydroorotate dehydrogenase A,NONE,Q53ZE5,Nucleotide transport and metabolism,NONE,"NONE
"
1dus_A_cavity_2,6,3.57,0.5951,3,2,0,0,1,0,Protein MJ0882,NONE,Q58292,NONE,NONE,"NONE
"
2jpe_A_cavity_1,6,3.555,0.5925,5,1,0,0,0,0,Nuclear inhibitor of protein phosphatase 1,NONE,Q8R3G1,NONE,NONE,"NONE
"
1v5b_C_cavity_1,7,4.141,0.5916,4,1,1,0,1,0,3-isopropylmalate dehydrogenase,NONE,P12010,NONE,NONE,"NONE
"
9aat_B_cavity_3,4,2.353,0.5882,2,2,0,0,0,0,"Aspartate aminotransferase, mitochondrial",NONE,P00508,Amino acid transport and metabolism,NONE,"NONE
"
1ukf_A_cavity_1,6,3.518,0.5863,4,1,0,0,1,0,Cysteine protease avirulence protein avrPphB,NONE,Q52430,NONE,NONE,"NONE
"
1i3r_H_cavity_2,5,2.922,0.5845,4,1,0,0,0,0,"H-2 class II histocompatibility antigen, E-K alpha chain",NONE,P04224,NONE,NONE,"NONE
"
6req_D_cavity_1,7,4.05,0.5785,4,2,0,0,1,0,Methylmalonyl-CoA mutase large subunit,NONE,P11653,NONE,NONE,"NONE
"
1m0t_A_cavity_1,7,4.025,0.575,3,1,1,1,1,0,Glutathione synthetase,NONE,Q08220,Involved in glutathione synthesis activity,NONE,"NONE
"
2iu3_A_cavity_5,5,2.866,0.5732,3,2,0,0,0,0,Bifunctional purine biosynthesis protein PURH,NONE,P31335,Nucleotide transport and metabolism,NONE,"NONE
"
3f5n_C_cavity_2,5,2.847,0.5695,1,2,0,1,1,0,Neuroserpin,NONE,Q99574,NONE,NONE,"NONE
"
