"Ligand: NQH
"
Pharma Model,Num Feature,Fit,Norm Fit,Num Hydrophobic,Num HB Acceptor,Num HB Donor,Num Positive,Num Negative,Num Aromatic,Name,Class,Uniplot,Function,Disease,"Idication
"
2jqd_A_cavity_1,3,2.495,0.8317,3,0,0,0,0,0,Acidic leucine-rich nuclear phosphoprotein 32 family member A,NONE,O35381,NONE,NONE,"NONE
"
4ayt_A_cavity_3,3,2.491,0.8304,3,0,0,0,0,0,NONE,NONE,NONE,NONE,NONE,"NONE
"
1ggz_A_cavity_1,3,2.471,0.8237,3,0,0,0,0,0,Calmodulin-like protein 3,NONE,P27482,NONE,NONE,"NONE
"
1bdg_A_cavity_4,3,2.471,0.8237,3,0,0,0,0,0,Hexokinase,NONE,Q26609,Involved in hexokinase activity,NONE,"NONE
"
3epy_B_cavity_1,3,2.471,0.8237,3,0,0,0,0,0,Acyl-CoA-binding domain-containing protein 7,NONE,Q8N6N7,NONE,NONE,"NONE
"
1vim_B_cavity_2,3,2.466,0.8221,3,0,0,0,0,0,Hypothetical protein AF_1796,NONE,O28478,Involved in sugar binding,NONE,"NONE
"
1h3b_C_cavity_7,3,2.466,0.8219,3,0,0,0,0,0,Squalene--hopene cyclase,NONE,P33247,Lipid transport and metabolism,NONE,"NONE
"
1qzt_A_cavity_1,3,2.464,0.8215,3,0,0,0,0,0,Phosphate acetyltransferase,NONE,P38503,NONE,NONE,"NONE
"
1z0d_A_cavity_1,3,2.461,0.8204,3,0,0,0,0,0,Ras-related protein Rab-5C,NONE,P35278,NONE,NONE,"NONE
"
1qwg_A_cavity_2,3,2.456,0.8187,3,0,0,0,0,0,Phosphosulfolactate synthase,NONE,Q57703,NONE,NONE,"NONE
"
1gk5_A_cavity_1,3,2.454,0.818,3,0,0,0,0,0,Pro-epidermal growth factor,NONE,P01132,NONE,NONE,"NONE
"
3dh4_D_cavity_2,3,2.453,0.8177,3,0,0,0,0,0,Sodium/glucose cotransporter,TRANSPORT PROTEIN,SGLT_VIBPA,Actively transports glucose into cells by Na(+) cotransport (By similarity).,NONE,"Diabetes mellitus;Non-insulin dependent diabetes;Obesity
"
2npu_A_cavity_1,3,2.45,0.8166,3,0,0,0,0,0,FKBP12-rapamycin complex-associated protein,TRANSFERASE,FRAP_HUMAN,"Acts as the target for the cell-cycle arrest and immunosuppressive effects of the FKBP12-rapamycin complex. Part of the TORC2 complex which plays a critical role in AKT1 Ser-473 phosphorylation, and may modulate the phosphorylation of PKCA and regulate ac",NONE,"Cancer;Solid tumor
"
1nlm_A_cavity_2,3,2.449,0.8164,3,0,0,0,0,0,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,NONE,P17443,Cell wall/membrane/envelope biogenesis,NONE,"NONE
"
3dz7_A_cavity_2,3,2.44,0.8134,3,0,0,0,0,0,S-adenosylmethionine decarboxylase proenzyme,NONE,P17707,Involved in adenosylmethionine decarboxylase activity,NONE,"S-Adenosylmethionine (SAMe) is used as a drug in Europe for the treatment of depression, liver disorders, fibromyalgia, and osteoarthritis. It has also been introduced into the United States market as a dietary supplement for the support of bone and joint health, as well as mood and emotional well being.
"
1m3s_A_cavity_3,3,2.437,0.8124,3,0,0,0,0,0,3-hexulose-6-phosphate isomerase,NONE,P42404,NONE,NONE,"NONE
"
1cqa_A_cavity_1,3,2.437,0.8122,3,0,0,0,0,0,Profilin,NONE,P25816,NONE,NONE,"NONE
"
2pih_A_cavity_2,3,2.435,0.8117,3,0,0,0,0,0,Uncharacterized protein ymcA,NONE,O31779,NONE,NONE,"NONE
"
1s68_A_cavity_2,3,2.435,0.8115,3,0,0,0,0,0,RNA ligase 2,NONE,P32277,Catalyzes intramolecular and intermolecular RNA strand joining (in vitro). May play a role in the repair of nicked RNA molecules.,NONE,"NONE
"
3duz_A_cavity_3,3,2.432,0.8107,3,0,0,0,0,0,Major envelope glycoprotein,NONE,P17501,NONE,NONE,"NONE
"
2vrw_B_cavity_3,3,2.432,0.8106,3,0,0,0,0,0,Ras-related C3 botulinum toxin substrate 1,SIGNALING PROTEIN,RAC1_HUMAN,"Plasma membrane-associated small GTPase which cycles between active GTP-bound and inactive GDP-bound states. In its active state, binds to a variety of effector proteins to regulate cellular responses such as secretory processes, phagocytosis of apoptotic;Isoform B has an accelerated GEF-independent GDP/GTP exchange and an impaired GTP hydrolysis, which is restored partially by GTPase-activating proteins. It is able to bind to the GTPase-binding domain of PAK but not full-length PAK in a GTP- dependent man",NONE,"NONE
"
1vli_A_cavity_4,3,2.425,0.8085,3,0,0,0,0,0,Spore coat polysaccharide biosynthesis protein spsE,NONE,P39625,NONE,NONE,"NONE
"
1o9y_C_cavity_2,3,2.425,0.8083,3,0,0,0,0,0,Type III secretion protein hrcQb,NONE,O85094,NONE,NONE,"NONE
"
2hdp_A_cavity_1,3,2.424,0.8081,3,0,0,0,0,0,E3 ubiquitin-protein ligase Mdm2,LIGASE,MDM2_HUMAN,"Inhibits TP53/p53- and TP73/p73-mediated cell cycle arrest and apoptosis by binding its transcriptional activation domain. Functions as a ubiquitin ligase E3, in the presence of E1 and E2, toward p53 and itself. Permits the nuclear export of p53 and targe","Seems to be amplified in certain tumors (including soft tissue sarcomas, osteosarcomas and gliomas). A higher frequency of splice variants lacking p53 binding domain sequences was found in late-stage and high-grade ovarian and bladder carcinomas. Four of the splice variants show loss of p53 binding.","Leukemia;Cancer;Solid tumor
"
1ije_A_cavity_5,3,2.424,0.8081,3,0,0,0,0,0,Elongation factor 1-alpha,NONE,P02994,"GTP-binding component of the eukaryotic elongation factor 1 complex (eEF1). In its active GTP-bound form, binds to and delivers aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis. In the presence of a correct codon-anticodon match between the aminoacyl-tRNA and the A-site codon of the ribosome-bound mRNA, the ribosome acts as a GTPase activator and the GTP is hydrolyzed. The inactive GDP-bound form leaves the ribosome and must be recycled by its guanine nucleotide exchange factor (GEF) (eEF1B subcomplex) before binding another molecule of aminoacyl-tRNA. Required for nuclear export of aminoacyl-tRNAs. May also be involved in translational quality control by targeting cotranslationally damaged proteins to the proteasome. Also exhibits actin filament-binding and -bundling activities and is involved in cytoskeleton organization. Plays a role as a negative regulator of GCN2 kinase activity by inhibiting GCN2-mediated eIF-2-alpha phosphorylation in amino acid-repleted cells (PubMed:21849502).",NONE,"NONE
"
2pjw_H_cavity_2,3,2.423,0.8077,3,0,0,0,0,0,Class E vacuolar protein-sorting machinery protein HSE1,NONE,P38753,NONE,NONE,"NONE
"
2dgr_A_cavity_1,3,2.418,0.8059,3,0,0,0,0,0,RNA-binding protein MEX3D,NONE,Q86XN8,NONE,NONE,"NONE
"
2d6f_D_cavity_3,3,2.406,0.802,3,0,0,0,0,0,Glutamyl-tRNA(Gln) amidotransferase subunit D,NONE,O26802,NONE,NONE,"NONE
"
1v5v_B_cavity_2,3,2.401,0.8005,3,0,0,0,0,0,Probable aminomethyltransferase,NONE,O58888,NONE,NONE,"NONE
"
